0	14	12	13	12	4	10	11	7	9	2	11	10	13	3	12
0	0	3	15	14	12	14	3	3	7	14	13	9	6	10	6
0	0	0	4	1	8	1	3	2	6	10	14	11	13	8	5
0	0	0	0	5	14	13	6	6	9	8	3	9	3	14	5
0	0	0	0	0	16	3	7	15	6	13	7	3	11	7	16
0	0	0	0	0	0	12	11	6	10	16	7	11	12	15	7
0	0	0	0	0	0	0	7	6	13	3	2	5	10	5	3
0	0	0	0	0	0	0	0	11	13	16	13	4	14	10	2
0	0	0	0	0	0	0	0	0	11	16	14	3	7	11	16
0	0	0	0	0	0	0	0	0	0	7	1	5	13	2	13
0	0	0	0	0	0	0	0	0	0	0	7	7	10	12	6
0	0	0	0	0	0	0	0	0	0	0	0	12	11	4	12
0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
