0	16	8	14	16	3	14	1	3	3	10	9	3	14	11	13
0	0	2	16	11	6	11	6	8	15	16	11	12	3	7	3
0	0	0	11	7	12	4	9	2	6	4	13	11	15	12	6
0	0	0	0	9	3	11	11	2	16	9	15	12	10	16	6
0	0	0	0	0	14	8	11	5	9	5	6	14	9	13	2
0	0	0	0	0	0	7	6	14	2	16	7	13	3	15	12
0	0	0	0	0	0	0	13	14	1	12	12	10	12	9	14
0	0	0	0	0	0	0	0	8	5	7	8	8	9	6	4
0	0	0	0	0	0	0	0	0	16	13	6	16	4	15	12
0	0	0	0	0	0	0	0	0	0	3	3	11	8	8	8
0	0	0	0	0	0	0	0	0	0	0	2	12	1	14	11
0	0	0	0	0	0	0	0	0	0	0	0	4	15	4	12
0	0	0	0	0	0	0	0	0	0	0	0	0	14	7	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
