0	5	11	9	5	2	11	11	9	9	15	7	13	4	9	14
0	0	13	14	4	4	15	8	16	15	5	7	8	3	5	4
0	0	0	12	1	2	14	1	12	8	9	12	15	6	13	4
0	0	0	0	8	2	6	16	16	2	1	12	8	15	8	7
0	0	0	0	0	4	9	13	8	8	14	14	14	16	9	5
0	0	0	0	0	0	6	16	4	16	7	8	12	14	4	15
0	0	0	0	0	0	0	7	2	5	3	8	16	6	15	14
0	0	0	0	0	0	0	0	7	9	2	2	6	9	6	14
0	0	0	0	0	0	0	0	0	7	9	2	11	2	12	15
0	0	0	0	0	0	0	0	0	0	14	4	4	5	4	3
0	0	0	0	0	0	0	0	0	0	0	10	3	14	1	10
0	0	0	0	0	0	0	0	0	0	0	0	15	1	3	6
0	0	0	0	0	0	0	0	0	0	0	0	0	13	7	12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
