0	4	8	7	15	8	15	9	16	13	15	2	11	8	12	2
0	0	3	14	9	13	12	17	14	11	13	10	10	15	16	16
0	0	0	10	6	12	8	8	15	3	5	3	18	10	17	4
0	0	0	0	18	7	13	8	5	14	14	14	16	10	12	18
0	0	0	0	0	12	4	14	17	7	12	17	21	18	12	9
0	0	0	0	0	0	9	19	20	12	21	4	13	5	5	15
0	0	0	0	0	0	0	17	20	4	8	11	13	22	8	17
0	0	0	0	0	0	0	0	8	6	16	11	6	21	3	13
0	0	0	0	0	0	0	0	0	6	13	11	14	19	21	11
0	0	0	0	0	0	0	0	0	0	17	5	17	8	13	20
0	0	0	0	0	0	0	0	0	0	0	7	20	12	22	11
0	0	0	0	0	0	0	0	0	0	0	0	16	9	4	17
0	0	0	0	0	0	0	0	0	0	0	0	0	22	15	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
