0	15	7	9	9	15	9	1	11	12	15	13	11	3	13	3
0	0	1	5	10	5	6	15	8	3	9	14	13	6	5	9
0	0	0	9	8	3	8	11	13	1	9	4	3	2	4	15
0	0	0	0	10	6	8	9	9	3	15	13	6	8	2	12
0	0	0	0	0	2	15	11	12	13	12	3	8	2	11	1
0	0	0	0	0	0	14	11	3	3	3	8	8	13	6	7
0	0	0	0	0	0	0	12	12	12	4	12	12	1	12	5
0	0	0	0	0	0	0	0	11	13	12	16	4	12	10	7
0	0	0	0	0	0	0	0	0	4	13	1	2	8	1	15
0	0	0	0	0	0	0	0	0	0	16	13	3	16	6	7
0	0	0	0	0	0	0	0	0	0	0	8	6	10	8	13
0	0	0	0	0	0	0	0	0	0	0	0	10	16	3	12
0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
