0	8	13	5	3	11	16	4	7	8	6	15	13	5	7	14
0	0	13	5	16	8	6	14	4	13	1	3	2	16	11	16
0	0	0	15	10	5	12	1	12	6	1	11	2	13	12	9
0	0	0	0	2	2	13	6	4	15	11	1	7	4	6	10
0	0	0	0	0	6	8	7	7	5	6	14	11	3	3	3
0	0	0	0	0	0	12	8	6	4	7	9	5	7	9	2
0	0	0	0	0	0	0	15	3	12	6	16	3	16	16	4
0	0	0	0	0	0	0	0	13	6	11	13	8	5	13	6
0	0	0	0	0	0	0	0	0	7	14	11	14	15	8	4
0	0	0	0	0	0	0	0	0	0	7	12	8	7	10	13
0	0	0	0	0	0	0	0	0	0	0	8	1	1	3	8
0	0	0	0	0	0	0	0	0	0	0	0	1	16	3	9
0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
