0	6	3	13	4	8	2	7	9	15	15	15	2	12	16	9
0	0	3	14	7	15	14	4	8	10	3	17	4	18	10	7
0	0	0	9	7	9	13	8	8	12	14	15	12	7	9	12
0	0	0	0	7	13	9	8	13	12	10	5	19	13	10	17
0	0	0	0	0	10	14	12	15	15	18	12	4	2	8	4
0	0	0	0	0	0	22	11	13	19	9	7	6	15	17	4
0	0	0	0	0	0	0	12	17	18	7	15	15	8	9	15
0	0	0	0	0	0	0	0	15	19	8	18	17	14	7	12
0	0	0	0	0	0	0	0	0	14	18	8	10	3	22	16
0	0	0	0	0	0	0	0	0	0	15	23	4	15	17	7
0	0	0	0	0	0	0	0	0	0	0	14	3	6	19	17
0	0	0	0	0	0	0	0	0	0	0	0	23	25	4	18
0	0	0	0	0	0	0	0	0	0	0	0	0	14	15	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
