0	6	15	2	9	17	3	11	4	12	15	2	17	16	8	6
0	0	17	4	18	4	16	8	17	13	8	6	15	2	9	17
0	0	0	19	4	5	9	18	13	15	10	12	8	15	15	5
0	0	0	0	12	5	4	15	11	9	16	7	8	14	14	8
0	0	0	0	0	14	12	7	10	12	8	10	7	5	11	6
0	0	0	0	0	0	17	9	14	4	14	21	15	12	8	7
0	0	0	0	0	0	0	19	16	9	17	11	17	20	19	14
0	0	0	0	0	0	0	0	6	15	12	24	16	15	3	10
0	0	0	0	0	0	0	0	0	15	5	17	15	22	6	10
0	0	0	0	0	0	0	0	0	0	12	19	4	11	13	19
0	0	0	0	0	0	0	0	0	0	0	15	4	12	16	13
0	0	0	0	0	0	0	0	0	0	0	0	15	17	19	16
0	0	0	0	0	0	0	0	0	0	0	0	0	14	15	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
