0	15	7	15	7	9	1	14	3	9	13	1	7	3	7	16
0	0	15	16	7	6	5	15	11	5	11	2	7	6	15	2
0	0	0	12	9	13	8	3	2	9	8	14	12	16	9	2
0	0	0	0	16	1	4	7	6	4	3	7	3	2	3	5
0	0	0	0	0	10	3	4	2	13	14	16	9	11	9	1
0	0	0	0	0	0	9	16	10	7	9	14	14	6	15	13
0	0	0	0	0	0	0	10	3	8	5	12	7	8	4	6
0	0	0	0	0	0	0	0	13	16	6	14	5	7	3	12
0	0	0	0	0	0	0	0	0	6	11	13	1	2	14	12
0	0	0	0	0	0	0	0	0	0	7	8	10	3	6	4
0	0	0	0	0	0	0	0	0	0	0	10	15	12	1	5
0	0	0	0	0	0	0	0	0	0	0	0	4	8	11	8
0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
