0	6	13	15	5	13	8	12	5	9	11	6	15	11	4	6
0	0	16	10	3	15	8	13	3	15	4	7	1	15	6	13
0	0	0	14	2	16	6	7	12	4	14	5	9	11	9	14
0	0	0	0	11	13	9	8	14	7	15	4	11	13	13	14
0	0	0	0	0	16	16	11	15	2	8	13	1	13	10	8
0	0	0	0	0	0	12	2	8	7	16	12	15	15	6	13
0	0	0	0	0	0	0	10	3	1	7	7	1	10	8	12
0	0	0	0	0	0	0	0	6	7	8	1	7	3	16	8
0	0	0	0	0	0	0	0	0	3	8	15	9	11	1	8
0	0	0	0	0	0	0	0	0	0	5	11	7	15	11	15
0	0	0	0	0	0	0	0	0	0	0	2	3	14	16	7
0	0	0	0	0	0	0	0	0	0	0	0	10	13	15	8
0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
