0	3	11	6	10	4	6	2	16	10	13	9	1	10	7	15
0	0	7	11	3	12	10	1	12	1	5	2	11	1	14	6
0	0	0	16	1	2	4	13	5	6	12	1	4	7	15	7
0	0	0	0	14	10	14	15	2	12	4	6	16	11	8	11
0	0	0	0	0	15	2	8	8	5	1	5	4	16	7	1
0	0	0	0	0	0	4	3	3	15	14	12	2	16	1	7
0	0	0	0	0	0	0	9	16	16	4	9	13	3	5	8
0	0	0	0	0	0	0	0	15	6	14	1	14	14	1	6
0	0	0	0	0	0	0	0	0	7	2	14	2	2	8	1
0	0	0	0	0	0	0	0	0	0	9	2	2	13	4	4
0	0	0	0	0	0	0	0	0	0	0	13	16	1	10	13
0	0	0	0	0	0	0	0	0	0	0	0	1	9	8	13
0	0	0	0	0	0	0	0	0	0	0	0	0	6	16	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
