0	2	11	14	8	10	14	16	14	5	5	14	13	13	12	13
0	0	16	11	14	10	3	16	15	15	1	5	10	14	11	8
0	0	0	6	8	7	15	7	3	12	6	4	9	4	6	3
0	0	0	0	15	5	9	5	9	12	2	10	16	1	2	13
0	0	0	0	0	10	10	14	9	12	14	8	14	5	8	7
0	0	0	0	0	0	14	1	6	15	16	2	11	10	12	12
0	0	0	0	0	0	0	5	1	1	10	16	6	9	1	2
0	0	0	0	0	0	0	0	12	8	4	7	8	15	11	7
0	0	0	0	0	0	0	0	0	14	6	4	9	2	4	11
0	0	0	0	0	0	0	0	0	0	6	6	11	10	6	14
0	0	0	0	0	0	0	0	0	0	0	5	11	12	13	12
0	0	0	0	0	0	0	0	0	0	0	0	16	10	3	8
0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
