0	15	16	3	10	17	13	16	17	2	6	5	12	8	2	15
0	0	7	8	8	13	6	6	5	11	4	11	5	15	5	3
0	0	0	12	3	15	12	4	2	4	15	14	14	16	9	17
0	0	0	0	20	17	6	8	15	18	7	15	10	13	4	14
0	0	0	0	0	15	20	15	10	11	11	9	12	7	10	6
0	0	0	0	0	0	8	13	20	12	21	18	6	3	17	11
0	0	0	0	0	0	0	17	15	21	7	17	18	18	20	17
0	0	0	0	0	0	0	0	17	17	23	17	11	13	6	11
0	0	0	0	0	0	0	0	0	17	6	13	13	9	21	12
0	0	0	0	0	0	0	0	0	0	9	21	16	16	9	4
0	0	0	0	0	0	0	0	0	0	0	14	19	19	12	17
0	0	0	0	0	0	0	0	0	0	0	0	12	21	19	7
0	0	0	0	0	0	0	0	0	0	0	0	0	16	11	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
