0	14	12	13	10	5	13	7	3	9	13	13	5	13	16	8
0	0	11	5	9	6	13	17	13	14	4	15	3	8	2	3
0	0	0	17	3	5	12	17	11	5	5	9	19	5	16	16
0	0	0	0	14	5	19	14	17	15	12	17	11	6	20	7
0	0	0	0	0	10	15	5	7	15	11	8	3	9	11	20
0	0	0	0	0	0	18	10	13	18	5	16	19	15	7	17
0	0	0	0	0	0	0	15	5	7	14	12	9	9	9	14
0	0	0	0	0	0	0	0	7	18	14	5	10	9	4	3
0	0	0	0	0	0	0	0	0	8	12	19	23	14	10	11
0	0	0	0	0	0	0	0	0	0	13	17	11	11	17	11
0	0	0	0	0	0	0	0	0	0	0	7	17	15	10	12
0	0	0	0	0	0	0	0	0	0	0	0	9	19	27	5
0	0	0	0	0	0	0	0	0	0	0	0	0	20	16	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
