0	13	8	10	10	14	14	2	9	7	8	7	11	2	11	15
0	0	17	15	12	17	14	2	7	12	4	6	17	17	3	4
0	0	0	14	7	7	16	12	15	14	5	9	12	11	17	4
0	0	0	0	9	5	15	7	14	6	4	15	14	11	6	14
0	0	0	0	0	9	9	14	9	18	12	8	12	5	13	16
0	0	0	0	0	0	10	9	21	4	16	11	7	13	14	17
0	0	0	0	0	0	0	4	10	4	13	13	22	6	14	17
0	0	0	0	0	0	0	0	8	8	16	13	9	16	7	9
0	0	0	0	0	0	0	0	0	16	18	10	19	19	20	11
0	0	0	0	0	0	0	0	0	0	15	20	8	11	23	23
0	0	0	0	0	0	0	0	0	0	0	15	21	18	26	12
0	0	0	0	0	0	0	0	0	0	0	0	20	24	9	22
0	0	0	0	0	0	0	0	0	0	0	0	0	14	7	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
