0	4	4	7	16	13	14	1	4	1	7	11	12	2	13	1
0	0	16	3	16	16	1	16	13	8	2	12	6	10	11	3
0	0	0	12	10	5	1	8	7	4	12	1	4	11	6	16
0	0	0	0	12	16	16	13	11	12	3	3	8	13	16	14
0	0	0	0	0	3	6	10	14	2	1	6	6	3	14	11
0	0	0	0	0	0	14	15	14	4	15	14	16	7	11	3
0	0	0	0	0	0	0	8	1	11	6	1	2	15	1	9
0	0	0	0	0	0	0	0	11	11	14	7	14	7	1	10
0	0	0	0	0	0	0	0	0	13	6	3	13	5	13	15
0	0	0	0	0	0	0	0	0	0	10	12	12	11	13	1
0	0	0	0	0	0	0	0	0	0	0	3	13	6	7	6
0	0	0	0	0	0	0	0	0	0	0	0	1	7	6	16
0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
