0	11	4	12	11	3	17	3	17	16	14	13	14	16	8	8
0	0	7	5	16	4	12	9	5	8	4	16	12	15	9	14
0	0	0	3	11	14	4	3	10	3	17	14	13	5	10	12
0	0	0	0	16	4	15	2	16	14	3	4	17	5	6	8
0	0	0	0	0	13	19	4	13	11	4	9	10	18	16	10
0	0	0	0	0	0	18	11	12	9	13	4	9	16	7	7
0	0	0	0	0	0	0	10	11	11	6	8	15	17	9	12
0	0	0	0	0	0	0	0	10	9	11	8	18	8	9	19
0	0	0	0	0	0	0	0	0	17	21	13	11	21	12	19
0	0	0	0	0	0	0	0	0	0	5	21	13	17	14	3
0	0	0	0	0	0	0	0	0	0	0	22	22	8	9	20
0	0	0	0	0	0	0	0	0	0	0	0	14	21	14	20
0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
