0	58	44	12	60	11	64	38	15	59	61	47	13	42	58	32	51	23	21	46	14	10	57	50	12	22	29	52	32	24	4	20	21	51	44	5	9	3	17	38	37	61	11	16	47	18	18	54	33	13	30	30	63	54	55	51	60	65	9	3	3	13	64	51
0	0	32	15	51	49	20	20	32	64	45	19	43	49	47	20	36	38	14	43	26	31	55	8	7	51	25	39	63	62	10	45	5	39	58	4	3	19	21	54	30	30	47	60	43	65	21	9	43	25	40	62	66	28	63	46	59	56	48	29	31	54	30	59
0	0	0	61	20	6	39	17	24	26	40	30	60	57	14	16	49	7	54	12	34	45	64	6	38	38	50	20	64	43	17	19	65	9	26	9	65	17	16	16	6	22	24	60	16	19	22	46	64	7	25	47	41	42	32	20	22	41	5	55	57	13	43	40
0	0	0	0	22	40	44	4	60	19	8	57	67	64	37	52	45	40	47	24	56	60	31	30	53	22	4	63	12	17	2	45	42	12	25	29	40	68	23	36	62	43	53	6	40	61	34	49	52	10	27	19	28	10	20	34	63	15	40	39	8	55	47	50
0	0	0	0	0	31	46	40	50	22	48	61	45	60	51	39	45	26	42	13	46	52	22	43	4	22	25	59	31	7	41	34	15	10	12	47	40	6	27	26	14	22	31	60	23	4	32	16	69	38	33	69	68	61	59	47	52	12	11	38	37	59	33	14
0	0	0	0	0	0	48	35	63	37	61	38	51	16	40	58	22	38	58	26	60	43	15	12	6	8	64	2	30	60	11	19	53	7	7	16	23	56	66	17	28	23	44	64	61	60	6	32	20	59	10	58	21	19	58	6	40	4	31	7	67	11	45	50
0	0	0	0	0	0	0	32	33	32	6	59	4	56	19	46	17	25	69	13	2	6	50	26	34	51	22	25	35	62	37	6	28	56	35	29	52	60	33	63	10	34	55	13	65	17	65	10	11	61	37	59	8	67	63	12	8	32	42	50	68	34	26	63
0	0	0	0	0	0	0	0	17	55	28	30	26	33	50	62	19	45	38	41	60	51	53	32	21	51	51	54	4	53	3	29	5	14	20	24	54	58	53	61	27	47	50	43	13	59	42	6	16	47	22	67	33	34	43	32	41	49	11	21	28	11	56	7
0	0	0	0	0	0	0	0	0	43	41	50	43	43	25	34	43	67	63	63	22	62	8	72	21	15	63	45	43	13	32	48	22	61	54	16	65	42	16	4	52	36	51	27	58	46	11	35	12	44	51	22	44	42	61	47	55	51	62	26	40	20	54	45
0	0	0	0	0	0	0	0	0	0	30	63	52	49	4	14	12	16	24	32	18	52	54	56	9	53	46	58	67	39	23	50	65	36	28	37	20	20	41	60	50	20	35	51	39	9	61	19	3	22	40	27	19	35	28	56	61	11	60	19	43	37	50	61
0	0	0	0	0	0	0	0	0	0	0	33	73	49	28	10	42	69	16	14	12	65	68	56	54	61	2	62	13	56	17	24	59	46	19	66	27	64	49	14	47	27	60	21	33	11	5	54	47	21	63	24	16	13	39	41	74	38	52	50	22	41	25	38
0	0	0	0	0	0	0	0	0	0	0	0	57	32	46	6	36	43	54	50	33	56	42	16	41	39	20	70	30	51	73	12	38	53	23	42	22	60	57	70	25	40	22	13	41	18	28	61	34	67	43	61	11	51	71	49	34	64	51	59	67	20	27	25
0	0	0	0	0	0	0	0	0	0	0	0	0	25	12	15	44	38	61	59	51	10	67	36	73	24	22	9	37	73	50	19	36	53	14	61	21	62	57	18	32	19	52	27	22	53	8	12	63	61	41	26	7	16	52	34	17	71	51	10	16	28	37	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	74	29	27	10	12	49	10	67	20	48	38	55	63	73	40	55	43	21	15	61	7	74	41	56	48	11	62	9	71	46	41	26	53	61	65	41	32	71	56	58	14	78	54	71	46	29	45	21	66
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	52	11	39	49	15	15	53	57	26	65	67	56	21	20	56	28	3	61	43	34	53	32	70	68	19	57	61	13	57	20	77	45	77	66	40	51	10	42	32	55	31	76	69	24	39	41	51	23
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	67	46	51	22	15	35	13	59	11	21	34	48	53	40	17	69	65	30	56	75	30	56	51	53	44	66	55	56	18	34	48	69	64	40	12	27	61	39	57	74	40	43	54	19	14	57	33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	57	55	51	25	36	25	39	28	11	31	66	10	42	11	61	68	40	37	45	53	51	32	30	28	52	51	8	55	77	27	22	23	56	61	55	64	42	54	22	22	23	18	8	32	59	27
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	47	18	37	63	66	21	59	71	31	64	37	42	37	56	45	30	19	69	13	64	67	59	46	22	44	64	36	17	61	67	30	40	27	54	42	8	42	39	49	18	20	65	31	26	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	55	61	52	45	26	26	13	35	48	49	25	59	22	33	6	33	30	54	63	8	62	7	35	46	29	49	15	64	17	50	25	63	49	5	58	26	51	56	39	29	39	35	65	12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	49	22	42	25	13	50	42	67	60	56	36	31	40	46	37	25	35	75	42	20	58	18	27	37	63	71	25	31	62	54	53	24	22	11	71	73	27	51	69	48	21	47	55
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	14	17	31	57	57	76	65	75	32	26	36	41	62	15	31	27	57	32	73	35	47	59	31	22	40	64	32	23	35	30	46	77	66	25	42	56	61	13	24	20	37	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	21	43	78	47	48	34	15	16	20	29	68	49	77	28	32	60	12	12	34	57	35	11	23	51	29	50	65	55	75	38	56	44	5	14	16	29	61	44	74	10	21
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	12	22	49	63	55	22	55	46	9	47	73	25	20	38	50	35	32	73	49	48	44	52	43	15	38	79	29	9	23	51	49	18	23	70	37	48	21	62	40	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	63	33	13	14	55	37	32	17	45	74	35	56	83	26	72	59	45	56	52	22	65	82	83	36	48	9	55	17	74	67	77	25	76	77	70	17	33	9	45
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	27	68	37	15	31	30	65	78	27	31	51	26	60	21	68	24	73	55	12	56	45	75	64	53	27	61	65	70	18	62	87	65	62	46	52	42	47	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	18	35	61	25	55	22	44	71	54	38	50	84	63	78	74	41	66	56	25	71	53	35	48	45	45	31	25	41	34	2	39	23	24	30	73	9	26
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	28	23	60	39	10	89	49	63	14	28	80	32	75	27	60	8	37	28	35	43	50	42	15	51	60	68	72	41	58	62	54	53	36	41	35	26
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	22	48	45	61	63	33	89	60	59	45	52	73	13	52	17	21	42	31	82	52	44	42	47	8	47	20	43	28	65	34	54	11	89	62	62
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	36	51	30	34	63	71	30	30	21	55	51	35	52	12	43	71	93	65	56	77	36	38	47	35	71	28	49	42	47	72	8	18	27	37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	46	65	40	66	65	53	38	40	34	55	72	58	32	72	30	54	29	38	42	36	5	57	42	49	69	32	41	52	66	22	23	32	21
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	81	81	89	74	80	59	59	51	5	60	48	70	33	37	33	65	69	92	44	49	12	54	35	58	52	63	53	58	31	16	78	57
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	71	38	70	36	46	85	86	68	52	26	45	37	31	37	63	45	55	61	16	28	46	68	58	34	30	20	38	43	41	18	45
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	73	20	50	63	78	15	56	59	64	63	48	60	37	18	37	60	9	80	28	56	73	52	17	51	44	55	16	64	22	52
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	37	47	77	77	49	49	60	72	17	49	55	25	9	7	22	15	36	39	18	86	49	47	36	33	7	39	82	57	33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	71	31	16	38	57	25	43	45	72	57	65	33	54	90	46	47	70	88	25	3	50	20	41	66	48	22	60	23
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	52	40	40	63	30	21	55	38	35	76	49	42	80	88	50	48	96	67	51	75	3	6	47	89	33	79	62
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	37	13	27	25	89	53	26	75	73	43	74	80	30	42	30	41	78	58	86	39	31	52	38	67	73	39
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	75	27	90	31	14	34	82	57	41	57	79	39	54	42	89	39	63	16	33	36	37	94	8	101	59
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	68	46	61	55	81	22	22	19	13	86	68	70	24	50	44	69	94	17	58	65	37	37	62	58
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	54	42	55	39	94	77	23	76	63	77	65	59	36	84	45	55	75	55	74	9	26	82	65
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	71	79	42	26	68	17	38	97	46	30	75	13	64	47	55	32	45	13	65	77	43	21
