0	62	59	47	44	41	10	36	47	17	25	33	26	63	14	4	37	58	29	18	25	4	58	20	4	50	54	28	40	60	59	49	44	36	52	23	29	7	27	18	21	47	62	62	34	13	3	49	57	29	34	60	23	62	47	63	6	38	36	47	15	45	26	19
0	0	9	48	32	30	15	64	60	6	60	42	26	20	48	2	13	32	2	64	23	23	6	58	45	6	20	53	37	54	13	57	14	49	55	52	43	61	24	33	13	11	23	48	53	32	15	19	35	57	61	22	44	52	3	60	18	62	20	51	31	31	32	61
0	0	0	63	45	58	61	16	55	13	32	1	34	35	61	27	15	58	34	52	58	9	24	4	18	3	49	44	55	25	9	9	41	7	38	42	30	48	7	55	1	15	22	64	8	43	38	29	34	3	46	13	56	15	53	7	11	3	34	43	16	42	2	45
0	0	0	0	56	20	13	49	19	12	7	5	11	31	57	58	13	56	11	55	50	12	21	18	8	13	6	29	26	22	46	45	52	6	34	5	26	32	37	48	59	20	62	57	52	16	28	57	55	12	55	59	5	34	34	62	22	37	54	63	64	51	7	59
0	0	0	0	0	57	16	39	7	29	23	61	25	20	26	4	11	31	42	60	42	58	52	47	44	41	8	22	42	22	13	21	44	46	8	1	24	47	26	14	4	63	41	39	31	1	54	32	46	28	50	45	4	8	3	41	21	28	4	22	22	16	1	37
0	0	0	0	0	0	64	55	13	24	22	6	21	64	57	42	52	24	27	39	7	9	58	7	62	46	47	42	12	10	21	51	20	25	22	23	37	14	59	45	1	50	45	7	10	30	11	17	62	39	18	36	12	25	7	38	20	28	62	28	6	34	60	15
0	0	0	0	0	0	0	57	5	49	37	64	31	9	5	58	59	29	34	14	34	38	37	24	55	15	58	3	39	55	1	12	10	20	43	27	11	11	45	50	9	11	53	11	11	20	42	28	40	7	48	53	62	58	55	37	14	24	21	34	52	27	48	33
0	0	0	0	0	0	0	0	33	16	36	44	16	60	27	4	35	15	37	53	42	1	8	2	62	3	45	64	25	10	38	1	62	59	38	53	2	4	62	19	30	7	22	22	24	5	28	17	48	53	31	9	2	4	10	9	61	41	9	39	46	44	23	54
0	0	0	0	0	0	0	0	0	45	27	53	30	10	39	29	4	39	10	50	14	57	44	50	50	45	36	12	45	53	22	35	26	60	35	8	34	35	1	51	35	52	28	61	41	41	4	11	8	6	35	43	64	45	31	10	49	17	21	23	44	56	19	47
0	0	0	0	0	0	0	0	0	0	12	23	31	9	51	8	53	51	40	19	28	1	27	16	27	44	45	15	13	59	63	16	1	59	9	54	40	3	17	18	17	47	39	18	39	33	32	43	35	17	44	15	6	11	47	49	59	13	47	14	37	47	51	54
0	0	0	0	0	0	0	0	0	0	0	62	58	2	25	63	17	13	50	29	44	53	9	37	22	9	56	16	47	64	12	64	57	37	15	10	31	50	57	42	20	20	52	46	23	1	63	16	36	18	58	18	17	28	61	5	29	17	64	14	53	1	29	14
0	0	0	0	0	0	0	0	0	0	0	0	57	29	15	47	20	50	50	62	10	20	9	53	3	7	10	56	11	18	6	5	35	41	41	2	64	37	32	29	26	1	15	28	35	62	18	12	43	52	9	22	38	32	43	60	42	14	4	26	59	56	34	54
0	0	0	0	0	0	0	0	0	0	0	0	0	46	54	54	25	48	42	44	14	21	19	61	31	5	39	39	17	56	41	52	51	35	53	20	58	5	41	44	42	13	6	6	64	8	33	40	64	42	49	60	25	45	30	52	19	5	57	30	35	54	4	54
0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	24	7	18	59	23	27	11	49	3	54	2	52	53	47	6	12	42	58	18	36	23	36	13	6	5	49	37	40	31	29	61	60	11	8	17	36	40	37	24	27	36	24	8	30	28	40	59	51	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	42	57	44	5	42	36	7	4	53	7	10	61	11	3	15	47	62	9	54	16	52	27	16	49	7	10	34	34	5	29	54	54	39	17	48	18	24	61	53	30	31	18	7	34	48	17	29	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	49	12	16	6	63	64	59	38	22	9	49	24	1	21	46	8	64	26	26	23	1	55	1	60	9	22	41	29	53	28	32	47	14	43	50	28	41	57	52	4	42	26	12	3	57	59	43
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	10	58	26	9	22	50	17	5	28	10	58	3	29	2	29	62	6	2	31	31	37	26	55	3	16	36	61	3	32	33	49	61	22	63	26	8	37	25	41	28	33	33	48	48	35	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	55	13	37	37	56	11	54	18	6	32	36	39	8	15	56	46	29	52	42	54	60	1	32	35	45	36	37	51	53	12	3	7	23	35	25	64	16	8	20	59	14	30	18	60	50
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	64	6	30	44	3	1	43	44	13	50	3	50	47	42	23	37	62	9	53	32	43	48	64	62	27	33	11	9	30	54	10	2	44	53	44	33	15	25	42	60	13	51	58	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	53	17	47	1	44	3	38	8	61	27	38	57	6	63	58	63	48	59	39	20	39	64	44	2	53	44	23	6	23	6	60	33	58	55	6	5	17	4	51	38	48	59	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	51	37	56	23	13	41	54	45	49	59	25	44	62	54	14	58	2	55	20	26	10	10	3	60	4	23	58	12	8	26	26	2	38	10	28	52	30	10	10	60	4	37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3	29	3	47	20	15	42	48	37	26	16	57	19	41	47	7	43	55	8	13	47	54	24	44	37	35	23	18	5	6	40	25	12	51	41	10	54	18	39	34	41
