0	61	5	7	1	12	23	48	62	3	44	64	29	41	58	62	52	18	59	15	34	8	53	47	11	54	37	21	62	24	20	11	42	6	41	39	46	60	47	45	2	8	57	35	6	15	45	4	1	3	57	3	24	40	12	47	19	62	64	26	35	43	56	19
0	0	51	7	41	26	51	48	14	41	63	34	12	53	36	26	34	54	40	57	45	19	25	31	45	17	45	61	61	25	30	24	16	43	5	45	43	21	43	2	54	57	6	12	46	15	8	27	57	39	10	6	57	3	33	24	29	32	49	11	14	35	30	35
0	0	0	40	47	47	2	34	34	33	20	51	34	2	34	45	33	22	58	54	3	29	1	62	45	25	12	42	3	56	48	36	2	46	38	58	55	2	1	12	30	43	27	51	9	26	52	35	16	4	12	40	64	52	2	32	62	40	29	40	27	18	59	24
0	0	0	0	43	62	47	8	41	30	56	11	57	4	45	4	47	12	12	45	10	13	16	53	56	39	36	50	31	43	35	2	34	28	58	9	6	53	31	43	33	51	54	1	49	31	56	6	57	31	8	32	14	7	28	45	25	12	47	1	22	45	29	13
0	0	0	0	0	42	17	57	45	2	34	51	30	36	58	26	11	44	62	51	47	30	35	23	36	25	56	16	33	48	63	13	54	12	54	37	1	39	46	3	57	41	14	31	9	24	63	45	33	56	18	51	63	1	40	12	9	15	15	31	57	64	24	43
0	0	0	0	0	0	40	31	51	16	34	51	1	5	14	34	51	53	54	42	46	35	30	44	43	54	52	53	22	1	21	40	53	59	46	7	38	31	19	5	30	31	51	31	63	54	32	40	60	29	55	34	50	27	54	47	36	2	7	19	26	24	49	23
0	0	0	0	0	0	0	43	20	8	13	27	55	34	49	58	7	15	4	25	31	42	29	28	14	25	33	35	4	27	39	56	58	16	35	48	17	56	27	2	26	64	12	32	47	47	56	57	20	13	53	35	51	57	5	44	40	64	34	39	2	2	40	7
0	0	0	0	0	0	0	0	27	30	56	59	59	54	19	52	20	43	47	21	50	34	27	3	15	46	49	60	22	37	48	24	21	17	12	56	48	38	64	42	36	59	28	33	3	61	39	56	56	35	21	17	47	31	6	6	47	11	58	2	40	36	17	8
0	0	0	0	0	0	0	0	0	38	7	64	11	51	48	18	40	31	39	3	63	28	31	42	36	34	34	14	16	1	57	3	2	3	56	15	1	25	43	26	32	21	8	47	13	56	46	37	9	28	27	4	45	18	60	63	9	19	34	24	16	43	33	51
0	0	0	0	0	0	0	0	0	0	28	18	47	60	5	37	11	49	61	26	46	6	3	37	57	48	48	2	37	54	26	48	48	63	37	34	12	45	5	4	30	15	23	26	62	47	30	25	17	8	14	63	3	57	39	32	61	51	4	19	17	23	11	53
0	0	0	0	0	0	0	0	0	0	0	30	22	34	9	6	7	52	9	3	47	43	44	51	35	41	51	16	42	35	23	28	41	40	30	20	37	32	54	26	14	35	32	37	55	2	15	49	8	6	46	21	14	47	45	42	34	44	14	33	52	22	16	19
0	0	0	0	0	0	0	0	0	0	0	0	13	54	31	8	5	52	30	16	29	4	17	36	9	55	48	64	46	21	6	48	39	33	15	25	22	3	2	58	23	9	12	16	61	12	20	37	30	36	9	29	5	22	27	40	1	29	59	47	53	48	6	11
0	0	0	0	0	0	0	0	0	0	0	0	0	40	58	38	58	13	44	46	62	48	53	50	21	1	56	1	10	51	28	12	64	29	25	13	3	24	43	2	27	15	37	14	7	51	11	51	6	51	8	48	57	55	58	2	37	60	2	49	33	49	60	52
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	56	60	40	3	48	19	55	2	63	19	26	30	20	9	20	35	57	8	54	16	63	48	36	45	50	38	35	11	55	1	4	27	6	57	36	61	58	42	9	23	55	56	29	33	4	24	43	24	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	3	59	61	24	6	41	32	35	55	31	27	42	3	62	4	61	17	53	27	32	32	9	22	6	41	52	22	60	37	30	20	39	27	26	34	5	17	57	45	19	17	36	24	56	52	40	45	49
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	46	48	48	52	27	63	18	41	29	5	5	3	20	51	14	14	10	42	33	53	1	10	63	27	3	30	55	63	58	51	9	39	43	45	18	56	30	2	30	50	63	12	42	19	60	16	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	39	16	22	25	5	49	14	21	52	1	41	19	9	4	5	17	20	9	10	21	26	54	40	60	62	39	27	18	47	53	18	38	26	12	20	14	13	21	14	6	61	64	37	39	10	40
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	12	39	56	6	7	55	11	51	52	26	10	23	58	33	61	12	31	64	24	52	16	36	18	47	32	22	18	21	43	62	40	45	38	10	37	64	42	3	26	25	37	2	29	14	56
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	15	2	7	13	42	11	39	35	43	26	20	8	33	64	64	18	27	53	54	3	50	27	21	35	11	35	64	17	6	64	6	50	55	9	27	49	64	36	57	19	2	19	14	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	34	58	16	54	19	6	58	28	23	37	7	29	33	6	63	56	26	35	50	24	43	27	37	11	11	38	36	46	58	48	41	53	32	16	4	42	30	61	27	27	51	24	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	1	4	37	58	56	56	31	31	60	47	26	49	64	7	18	28	33	24	51	43	30	44	50	46	35	15	47	3	24	43	60	21	16	13	42	41	16	62	7	4	17	39
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	38	1	50	44	15	56	32	24	6	22	32	28	11	48	19	52	20	45	36	59	1	48	34	47	35	1	16	30	21	26	38	57	11	39	47	57	9	61	26	19	44
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	34	10	63	47	56	46	11	11	2	27	56	32	16	18	17	26	5	31	23	1	9	38	37	25	50	48	64	21	23	21	58	51	24	54	7	2	26	63	28	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	45	27	27	59	26	44	18	32	36	28	35	12	21	40	18	46	22	38	32	10	61	10	55	6	42	48	16	8	34	52	36	50	23	13	21	51	42	41	40
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	29	13	4	24	14	13	10	60	1	5	49	52	60	56	60	43	15	15	32	17	52	39	24	47	8	45	7	24	1	54	1	61	31	43	38	9	1	37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	54	26	49	1	44	32	37	30	49	23	17	17	18	47	7	16	30	2	17	10	34	55	20	47	33	28	9	59	22	42	60	33	24	52	45	37	49
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	10	48	29	17	22	47	62	10	30	43	29	9	36	4	10	57	43	42	35	36	43	29	56	1	4	13	20	29	43	46	21	33	58	6	49	48
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	5	58	54	30	41	15	18	19	24	12	1	44	18	15	3	48	26	29	3	11	47	58	19	24	46	58	8	32	5	60	29	12	62	64	31
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	64	16	17	62	31	19	30	3	14	51	14	10	52	59	39	43	14	49	18	63	42	58	64	16	23	60	5	2	19	50	19	23	57	44
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	8	61	35	56	36	57	2	56	23	25	17	59	9	49	12	27	7	18	42	20	32	16	61	19	61	59	1	31	46	19	18	55	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	11	30	12	13	61	40	43	63	19	35	13	28	55	61	24	39	52	63	62	9	40	4	42	3	39	22	44	25	10	35	20	38
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	25	54	29	20	14	27	36	36	8	45	20	12	42	7	64	18	36	34	51	54	18	26	41	25	28	58	64	45	35	54	17
