0	9	56	50	61	3	9	51	52	51	37	50	19	23	39	44	6	60	49	2	14	12	9	62	13	4	6	25	34	8	41	13	32	12	26	6	39	10	9	28	11	19	61	44	39	48	3	12	14	65	56	51	53	20	15	10	56	14	29	8	5	55	62	60
0	0	20	66	15	39	7	21	31	56	28	34	29	28	36	25	19	63	42	63	24	37	41	49	58	38	20	17	65	36	32	30	55	31	60	62	15	46	65	60	16	58	47	18	52	9	29	28	30	17	37	51	39	29	54	20	41	49	49	41	45	18	63	20
0	0	0	14	28	4	50	26	24	28	28	25	50	17	42	10	43	54	57	24	20	64	25	65	60	43	55	35	39	46	39	5	44	64	19	41	34	31	51	43	41	20	23	18	60	64	63	44	51	32	14	50	36	26	23	11	13	39	51	61	14	18	13	38
0	0	0	0	61	11	23	29	48	19	31	41	58	23	51	41	61	56	57	7	21	12	25	5	54	12	31	15	12	19	6	14	49	62	11	64	17	8	22	42	38	38	32	63	17	50	4	68	65	12	31	59	24	52	23	51	46	33	25	6	16	45	20	11
0	0	0	0	0	46	23	52	17	33	19	64	23	55	43	42	13	18	4	69	42	54	21	44	9	22	24	36	6	14	63	55	22	54	33	26	24	35	6	30	43	7	39	39	55	50	38	48	3	31	39	44	39	8	64	36	56	51	62	16	16	2	24	13
0	0	0	0	0	0	54	61	5	3	53	3	54	65	55	11	43	8	31	30	37	66	43	43	33	65	19	55	60	7	24	63	65	23	39	46	6	43	48	52	55	66	64	21	23	49	57	42	9	23	48	17	61	57	20	54	46	23	17	53	15	38	41	10
0	0	0	0	0	0	0	38	70	43	60	23	43	34	30	8	49	43	10	25	23	9	50	56	61	46	45	34	15	12	34	2	54	65	16	52	69	49	46	36	66	64	57	68	47	21	55	16	17	18	43	7	25	13	55	28	15	54	44	57	8	41	60	7
0	0	0	0	0	0	0	0	35	67	18	30	32	13	52	58	38	51	56	28	28	56	30	51	55	25	62	17	39	21	33	32	15	28	56	18	64	53	22	60	35	55	16	56	32	8	44	33	8	65	17	43	20	25	54	54	22	49	36	41	20	61	20	15
0	0	0	0	0	0	0	0	0	43	53	61	66	44	62	8	63	66	43	62	20	68	29	41	57	13	50	8	68	27	21	20	51	30	30	51	44	69	14	48	36	43	54	58	36	55	49	24	63	31	64	48	52	14	21	31	54	65	8	36	6	27	16	67
0	0	0	0	0	0	0	0	0	0	62	60	37	44	3	16	16	63	13	17	60	60	45	24	71	47	16	11	10	40	27	67	52	44	45	56	35	66	32	28	17	11	58	52	54	68	27	50	43	27	40	36	73	26	2	18	48	21	39	6	19	58	48	49
0	0	0	0	0	0	0	0	0	0	0	63	45	46	59	66	47	59	42	54	72	64	67	33	22	45	31	11	21	29	60	35	10	5	57	24	50	74	19	68	20	43	65	6	63	55	45	12	68	25	24	21	35	10	49	67	57	24	21	64	30	46	63	62
0	0	0	0	0	0	0	0	0	0	0	0	46	37	51	50	2	58	48	14	58	7	32	69	28	8	48	42	60	26	29	56	58	69	18	22	33	60	69	36	5	52	25	30	19	49	45	17	33	19	23	43	14	13	48	56	29	70	17	46	26	70	34	35
0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	19	65	48	45	63	26	59	38	33	57	36	48	46	15	39	31	41	39	53	64	59	27	64	54	50	7	14	26	13	12	44	56	25	60	71	62	41	12	52	35	66	60	74	45	37	52	38	61	38
0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	3	51	30	64	18	56	59	70	39	20	25	40	60	21	42	16	48	20	72	47	21	39	73	11	34	16	56	14	31	29	37	19	23	36	63	52	11	33	68	54	32	52	25	16	36	34	56	16	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	49	58	47	34	34	48	75	37	12	41	30	29	45	8	48	72	32	57	62	45	59	51	35	67	14	19	50	24	73	43	21	26	43	60	53	14	31	18	45	69	55	71	19	13	15	69	42	48
