0	23	13	32	28	21	13	18	4	25	6	5	9	15	3	6	23	19	5	22	7	23	11	13	7	25	24	16	14	13	20	14
0	0	3	23	16	4	27	18	16	18	6	20	17	1	28	32	3	11	19	24	22	23	16	32	17	16	31	22	13	26	19	11
0	0	0	24	26	3	14	5	29	24	16	18	23	5	24	14	17	31	4	13	31	19	1	5	5	17	5	2	15	18	4	20
0	0	0	0	4	21	12	1	2	27	6	22	30	9	22	4	7	15	7	5	10	27	16	8	23	12	17	8	30	18	18	7
0	0	0	0	0	16	24	19	15	3	23	22	16	1	11	21	13	32	27	14	18	1	23	32	16	24	11	28	27	13	18	4
0	0	0	0	0	0	20	9	21	1	8	7	2	22	6	30	23	29	5	9	11	15	5	13	1	14	22	15	17	24	20	26
0	0	0	0	0	0	0	9	5	14	4	5	6	10	31	16	31	23	24	25	14	6	8	6	14	15	8	17	14	30	27	13
0	0	0	0	0	0	0	0	32	19	26	30	11	15	11	14	10	15	7	22	19	19	4	24	27	17	13	23	31	13	16	11
0	0	0	0	0	0	0	0	0	24	11	13	9	1	26	27	7	25	25	1	1	21	16	24	30	31	23	22	1	20	11	12
0	0	0	0	0	0	0	0	0	0	14	28	29	12	16	26	20	29	22	16	16	15	22	27	6	4	13	13	14	9	22	28
0	0	0	0	0	0	0	0	0	0	0	24	26	19	29	11	23	18	4	7	30	8	12	1	5	15	20	12	19	17	13	19
0	0	0	0	0	0	0	0	0	0	0	0	13	31	6	27	29	18	15	3	7	20	30	22	9	1	13	7	26	8	25	20
0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	4	9	15	7	1	8	3	26	14	23	20	5	6	18	21	18	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	21	11	3	9	3	26	15	29	9	32	16	6	22	19	31	27	12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	4	26	13	1	8	12	10	15	26	24	14	32	6	22	15	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	32	10	9	23	16	9	22	30	16	27	26	32	29	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	30	5	21	14	19	16	2	23	16	5	12	5	6	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	26	13	31	12	19	31	13	13	10	31	23	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	25	3	30	31	27	15	6	5	5	12	29	12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	20	18	14	20	12	21	5	23	30	10	26
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	9	2	7	14	13	30	8	7	27
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	16	24	2	11	11	29	26	19	29
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	12	12	23	30	28	30	12	19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	19	26	2	16	5	32	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	17	24	22	18	15	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	32	18	22	25	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	4	29	23	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1	30	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	28	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
