0	7	23	26	10	25	11	7	25	31	19	7	23	20	27	7	8	2	8	19	10	4	23	13	14	12	23	16	33	8	27	9
0	0	22	14	20	17	30	19	20	4	24	27	18	4	32	25	22	34	17	27	17	6	32	15	26	26	31	19	30	7	33	33
0	0	0	29	11	29	17	34	33	14	35	30	16	16	16	3	33	11	13	13	29	27	4	14	4	34	7	25	11	31	17	15
0	0	0	0	7	2	32	9	4	10	24	18	14	8	24	28	19	34	33	8	25	28	28	15	4	31	22	12	9	30	30	27
0	0	0	0	0	27	31	31	16	13	36	32	12	15	10	35	18	23	7	7	13	13	35	8	10	3	34	8	16	21	34	8
0	0	0	0	0	0	16	6	12	31	24	32	33	14	29	25	8	17	19	10	35	18	9	25	27	20	6	34	10	30	31	11
0	0	0	0	0	0	0	30	30	14	28	28	22	13	26	16	17	18	28	17	19	8	32	24	16	21	33	9	10	11	10	17
0	0	0	0	0	0	0	0	39	14	31	21	34	17	31	8	9	31	23	5	9	21	22	4	5	8	28	32	31	31	7	12
0	0	0	0	0	0	0	0	0	10	22	17	17	21	26	34	24	30	28	28	29	23	12	16	21	8	7	8	34	14	20	18
0	0	0	0	0	0	0	0	0	0	16	34	39	20	30	25	22	31	14	30	14	13	15	21	10	37	5	19	4	34	26	17
0	0	0	0	0	0	0	0	0	0	0	18	21	17	9	21	38	32	40	8	22	38	24	40	26	6	31	32	25	20	13	27
0	0	0	0	0	0	0	0	0	0	0	0	5	31	39	42	13	29	10	26	23	14	11	20	8	23	21	8	13	8	36	23
0	0	0	0	0	0	0	0	0	0	0	0	0	31	30	28	40	39	12	16	22	24	38	18	21	31	15	36	26	14	4	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	27	33	21	15	35	8	33	33	21	15	21	17	15	24	15	39	29
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	44	40	21	43	36	4	35	34	25	10	26	31	22	30	19	32
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	36	23	23	8	9	13	45	36	27	31	19	30	25	14	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	14	28	6	35	21	25	24	19	10	28	35	13	28	44
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	8	35	17	48	36	15	23	22	49	25	30	36
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	28	24	25	33	15	44	11	32	32	38	44	37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	7	34	15	48	28	13	10	22	32	40	50
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	35	19	28	10	24	45	39	34	19	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	29	38	17	24	39	31	24	44	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	18	35	29	29	46	28	49	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	36	24	35	25	28	25	44
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	10	42	44	31	22	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	33	38	25	12	23
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	34	35	54	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	23	31	45
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	18	47
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	32
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
