0	6	13	7	15	19	1	24	2	25	7	19	13	1	7	3	20	31	26	10	25	9	31	12	22	6	20	14	26	10	8	24
0	0	16	25	4	31	17	14	31	18	10	11	14	18	17	11	1	22	30	29	20	8	8	24	11	9	14	17	11	13	8	25
0	0	0	4	8	31	15	16	22	6	1	3	18	13	16	4	6	1	25	14	7	23	20	26	26	2	18	8	5	5	10	29
0	0	0	0	24	28	25	27	25	15	21	16	4	6	30	12	12	20	15	32	5	31	5	32	21	17	25	17	6	4	2	8
0	0	0	0	0	30	6	10	8	14	12	20	31	9	2	31	28	25	13	26	5	13	26	12	4	9	20	19	26	15	6	30
0	0	0	0	0	0	12	21	31	29	9	20	12	17	6	9	23	21	8	4	3	10	22	7	19	21	4	13	6	6	4	8
0	0	0	0	0	0	0	16	16	19	20	23	5	25	16	25	32	31	27	3	20	17	20	7	10	13	32	13	23	30	20	13
0	0	0	0	0	0	0	0	11	13	15	8	30	4	28	14	8	30	30	21	28	15	19	27	24	7	31	14	15	12	18	4
0	0	0	0	0	0	0	0	0	3	20	18	2	8	7	23	21	3	20	20	31	7	9	10	13	19	1	2	14	23	18	29
0	0	0	0	0	0	0	0	0	0	27	10	8	19	27	20	17	6	15	28	21	14	30	30	16	6	23	1	17	10	3	31
0	0	0	0	0	0	0	0	0	0	0	13	28	32	3	31	10	5	5	22	21	13	6	20	17	2	11	21	12	18	2	26
0	0	0	0	0	0	0	0	0	0	0	0	31	9	32	11	4	22	18	22	10	20	4	19	27	29	23	31	11	2	3	15
0	0	0	0	0	0	0	0	0	0	0	0	0	20	17	5	31	32	4	24	3	4	3	2	4	14	5	25	27	29	15	27
0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	9	16	19	10	30	30	26	14	11	1	3	10	17	15	4	3	23
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	30	11	5	28	22	9	28	26	22	15	28	10	22	18	5	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	13	13	11	4	20	9	31	24	15	27	3	27	17	25	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	9	1	32	31	7	8	5	22	31	28	4	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	19	27	24	27	31	32	23	17	1	26	18	7	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	29	11	18	16	16	21	15	14	24	9	21	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	30	23	16	3	3	3	27	30	15	4	21
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	31	21	11	20	29	8	17	7	4	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	23	17	18	11	6	27	6	12	26
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	25	13	10	8	21	8	7	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	5	2	22	15	12	31	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	21	7	7	32	24
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	12	31	23	28	32
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	22	14	31
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	28	2	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	6	32
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
