0	32	11	16	30	22	23	16	31	25	27	17	15	2	27	22	25	11	21	31	28	13	9	8	28	7	10	24	16	12	18	15
0	0	9	26	20	13	29	19	19	17	11	4	20	8	34	21	7	14	20	25	19	20	23	5	24	17	24	23	11	14	17	13
0	0	0	8	20	19	20	30	19	8	11	34	30	4	24	7	26	5	32	32	25	23	24	16	13	28	11	11	4	34	16	26
0	0	0	0	31	7	29	14	30	5	35	23	16	21	10	32	22	11	30	32	14	21	3	7	9	12	10	22	4	25	18	26
0	0	0	0	0	6	31	23	28	15	9	16	32	23	26	24	21	30	18	17	32	14	18	20	32	26	14	24	14	25	19	16
0	0	0	0	0	0	21	6	21	33	20	10	13	34	33	18	8	32	33	33	14	37	8	14	29	23	32	37	18	16	28	31
0	0	0	0	0	0	0	15	30	38	7	8	8	18	12	37	34	32	18	25	14	26	26	39	13	28	34	26	11	12	26	10
0	0	0	0	0	0	0	0	20	37	7	8	16	38	8	16	17	5	35	37	6	23	13	25	19	10	38	33	17	37	2	31
0	0	0	0	0	0	0	0	0	27	37	19	6	33	12	24	22	13	20	9	17	17	23	15	16	16	12	19	10	16	33	22
0	0	0	0	0	0	0	0	0	0	29	10	21	11	23	17	35	23	12	18	19	26	23	12	19	29	11	27	22	9	24	27
0	0	0	0	0	0	0	0	0	0	0	16	25	33	6	29	23	34	22	35	5	20	13	32	20	24	22	32	15	32	20	24
0	0	0	0	0	0	0	0	0	0	0	0	17	28	14	12	27	16	17	29	5	25	28	30	25	14	35	9	10	13	32	37
0	0	0	0	0	0	0	0	0	0	0	0	0	30	13	36	19	13	27	27	30	7	20	26	10	19	37	22	28	15	32	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	25	21	19	30	28	37	46	22	36	14	24	27	24	35	12	9	29
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	24	26	8	32	23	31	38	38	26	26	14	19	21	34	23	31
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	29	22	26	38	31	45	20	40	37	32	13	25	40	22	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	41	9	27	42	5	34	35	39	22	44	15	10	34	29
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	29	25	13	38	16	12	26	23	30	46	22	18	49
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	34	42	35	12	6	39	24	42	31	23	41	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	34	32	29	36	34	32	31	39	23	29	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	45	17	21	25	42	28	19	24	29	39
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	25	6	39	45	48	20	33	11	22
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	44	38	34	28	49	53	44	29
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	33	28	26	10	21	32	33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	34	45	10	39	33	21
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	35	37	25	7	12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	34	55	19	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	32	31	24
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	51	37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
